Episode,Total_Reward,Moving_Average
10789,2638.0,2496.96
10790,3025.0,2519.86
10791,736.0,2497.23
10792,2296.0,2490.47
10793,2335.0,2496.58
10794,2326.0,2500.57
10795,3009.0,2528.2
10796,1689.0,2514.79
10797,3037.0,2514.93
10798,3000.0,2514.76
10799,2961.0,2514.37
10800,3037.0,2514.94
10801,3007.0,2514.91
10802,3026.0,2514.67
10803,1701.0,2501.75
10804,3005.0,2508.24
10805,3033.0,2512.04
10806,1319.0,2512.02
10807,3049.0,2512.64
10808,3026.0,2513.04
10809,1056.0,2506.7
10810,3048.0,2507.19
10811,3056.0,2507.31
10812,2350.0,2517.46
10813,3035.0,2517.3
10814,1865.0,2505.62
10815,2369.0,2499.67
10816,3022.0,2499.44
10817,2285.0,2491.72
10818,735.0,2468.6
10819,3033.0,2476.04
10820,734.0,2453.25
10821,653.0,2429.5
10822,1438.0,2413.36
10823,2340.0,2434.24
10824,2358.0,2427.93
10825,3039.0,2427.97
10826,3011.0,2427.79
10827,3019.0,2427.75
10828,2965.0,2433.95
10829,2621.0,2443.13
10830,2947.0,2465.24
10831,2359.0,2458.59
10832,3061.0,2463.03
10833,3016.0,2469.65
10834,3011.0,2469.2
10835,2995.0,2485.98
10836,2245.0,2497.99
10837,2998.0,2497.8
10838,3004.0,2510.8
10839,747.0,2488.07
10840,2996.0,2501.29
10841,3044.0,2501.34
10842,3038.0,2501.31
10843,3038.0,2501.46
10844,1057.0,2481.56
10845,2297.0,2474.59
10846,3052.0,2489.4
10847,3000.0,2513.19
10848,638.0,2500.3
10849,3009.0,2500.18
10850,2906.0,2499.09
10851,2878.0,2497.46
10852,3043.0,2497.73
10853,1698.0,2484.84
10854,2326.0,2479.39
10855,3042.0,2501.8
10856,3018.0,2515.06
10857,2970.0,2514.41
10858,2946.0,2526.79
10859,2966.0,2532.74
10860,1691.0,2519.85
10861,1931.0,2522.3
10862,1336.0,2506.17
10863,3051.0,2513.28
10864,1054.0,2510.53
10865,2858.0,2508.56
10866,2951.0,2521.17
10867,3000.0,2527.45
10868,634.0,2503.23
10869,618.0,2479.66
10870,2912.0,2478.45
10871,3038.0,2478.78
10872,3040.0,2478.85
10873,2346.0,2472.09
10874,2915.0,2470.72
10875,1451.0,2454.93
10876,3053.0,2455.55
10877,2348.0,2459.77
10878,3005.0,2466.25
10879,3036.0,2472.91
10880,3041.0,2472.79
10881,1325.0,2455.72
10882,1573.0,2441.6
10883,511.0,2428.18
10884,2976.0,2440.98
10885,2353.0,2437.03
10886,3001.0,2437.33
10887,2356.0,2437.3
10888,2355.0,2443.91
10889,2363.0,2441.16
10890,602.0,2416.93
10891,2354.0,2433.11
10892,735.0,2417.5
10893,597.0,2400.12
10894,3036.0,2407.22
10895,1878.0,2395.91
10896,60.0,2379.62
10897,3033.0,2379.58
10898,3018.0,2379.76
10899,2361.0,2373.76
10900,569.0,2349.08
10901,3038.0,2349.39
10902,2329.0,2342.42
10903,2359.0,2349.0
10904,3050.0,2349.45
10905,3024.0,2349.36
10906,1051.0,2346.68
10907,3059.0,2346.78
10908,3018.0,2346.7
10909,3047.0,2366.61
10910,732.0,2343.45
10911,2989.0,2342.78
10912,3013.0,2349.41
10913,2617.0,2345.23
10914,2924.0,2355.82
10915,626.0,2338.39
10916,1700.0,2325.17
10917,3026.0,2332.58
10918,2612.0,2351.35
10919,3046.0,2351.48
10920,1857.0,2362.71
10921,3035.0,2386.53
10922,3028.0,2402.43
10923,3039.0,2409.42
10924,2972.0,2415.56
10925,3021.0,2415.38
10926,3023.0,2415.5
10927,1732.0,2402.63
10928,3003.0,2403.01
10929,2982.0,2406.62
10930,1708.0,2394.23
10931,2620.0,2396.84
10932,3009.0,2396.32
10933,1930.0,2385.46
10934,3011.0,2385.46
10935,592.0,2361.43
10936,2983.0,2368.81
10937,2625.0,2365.08
10938,3032.0,2365.36
10939,705.0,2364.94
10940,1701.0,2351.99
10941,2981.0,2351.36
10942,1586.0,2336.84
10943,1581.0,2322.27
10944,3030.0,2342.0
10945,3052.0,2349.55
10946,2945.0,2348.48
10947,1700.0,2335.48
10948,1342.0,2342.52
10949,2884.0,2341.27
10950,2359.0,2335.8
10951,1327.0,2320.29
10952,3046.0,2320.32
10953,1434.0,2317.68
10954,1589.0,2310.31
10955,1707.0,2296.96
10956,2927.0,2296.05
10957,3053.0,2296.88
10958,1698.0,2284.4
10959,1334.0,2268.08
10960,3061.0,2281.78
10961,2337.0,2285.84
10962,3018.0,2302.66
10963,1706.0,2289.21
10964,3014.0,2308.81
10965,1056.0,2290.79
10966,3036.0,2291.64
10967,3008.0,2291.72
10968,3023.0,2315.61
10969,3036.0,2339.79
10970,3025.0,2340.92
10971,3026.0,2340.8
10972,607.0,2316.47
10973,3034.0,2323.35
10974,2958.0,2323.78
10975,3011.0,2339.38
10976,1057.0,2319.42
10977,3015.0,2326.09
10978,1928.0,2315.32
10979,2908.0,2314.04
10980,2357.0,2307.2
10981,3036.0,2324.31
10982,3055.0,2339.13
10983,2952.0,2363.54
10984,1048.0,2344.26
10985,3016.0,2350.89
10986,2588.0,2346.76
10987,3030.0,2353.5
10988,3057.0,2360.52
10989,1713.0,2354.02
10990,3051.0,2378.51
10991,3034.0,2385.31
10992,3035.0,2408.31
10993,1930.0,2421.64
10994,3007.0,2421.35
10995,2932.0,2431.89
10996,1564.0,2446.93
10997,2993.0,2446.53
10998,3005.0,2446.4
10999,3050.0,2453.29
11000,2588.0,2473.48
11001,2643.0,2469.53
11002,2360.0,2469.84
11003,806.0,2454.31
11004,2962.0,2453.43
11005,1074.0,2433.93
11006,2362.0,2447.04
11007,1922.0,2435.67
11008,2945.0,2434.94
11009,654.0,2411.01
11010,2993.0,2433.62
11011,2954.0,2433.27
11012,1922.0,2422.36
11013,3043.0,2426.62
11014,2952.0,2426.9
11015,1701.0,2437.65
11016,3049.0,2451.14
11017,3013.0,2451.01
11018,1705.0,2441.94
11019,3052.0,2442.0
11020,2360.0,2447.03
11021,2348.0,2440.16
11022,2362.0,2433.5
11023,1695.0,2420.06
11024,3036.0,2420.7
11025,2975.0,2420.24
11026,1342.0,2403.43
11027,2998.0,2416.09
11028,1046.0,2396.52
11029,1705.0,2383.75
11030,2325.0,2389.92
11031,2976.0,2393.48
11032,3061.0,2394.0
11033,3051.0,2405.21
11034,2355.0,2398.65
11035,3001.0,2422.74
11036,3023.0,2423.14
11037,1841.0,2415.3
11038,806.0,2393.04
11039,3003.0,2416.02
11040,3041.0,2429.42
11041,2995.0,2429.56
11042,647.0,2420.17
11043,3021.0,2434.57
11044,1360.0,2417.87
11045,1697.0,2404.32
11046,3017.0,2405.04
11047,3041.0,2418.45
11048,3012.0,2435.15
11049,2960.0,2435.91
11050,3035.0,2442.67
11051,2989.0,2459.29
11052,3031.0,2459.14
11053,2369.0,2468.49
11054,3053.0,2483.13
11055,3042.0,2496.48
11056,3013.0,2497.34
11057,3026.0,2497.07
11058,2357.0,2503.66
11059,2356.0,2513.88
11060,3027.0,2513.54
11061,3012.0,2520.29
11062,652.0,2496.63
11063,3018.0,2509.75
11064,3046.0,2510.07
11065,3044.0,2529.95
11066,3038.0,2529.97
11067,2968.0,2529.57
11068,734.0,2506.68
11069,1929.0,2495.61
11070,2893.0,2494.29
11071,2368.0,2487.71
11072,3004.0,2511.68
11073,595.0,2487.29
11074,3047.0,2488.18
11075,2975.0,2487.82
11076,1667.0,2493.92
11077,3061.0,2494.38
11078,3025.0,2505.35
11079,1152.0,2487.79
11080,3037.0,2494.59
11081,1712.0,2481.35
11082,3050.0,2481.3
11083,2359.0,2475.37
11084,3004.0,2494.93
11085,3010.0,2494.87
11086,3061.0,2499.6
11087,612.0,2475.42
11088,2370.0,2468.55
11089,2971.0,2481.13
11090,2964.0,2480.26
11091,2974.0,2479.66
11092,3024.0,2479.55
11093,1710.0,2477.35
11094,3024.0,2477.52
11095,3018.0,2478.38
11096,3018.0,2492.92
11097,2608.0,2489.07
11098,2348.0,2482.5
11099,3021.0,2482.21
11100,2326.0,2479.59
11101,1703.0,2470.19
11102,2976.0,2476.35
11103,3054.0,2498.83
11104,3013.0,2499.34
11105,796.0,2496.56
11106,2989.0,2502.83
11107,583.0,2489.44
11108,2925.0,2489.24
11109,3031.0,2513.01
11110,3032.0,2513.4
11111,3000.0,2513.86
11112,1023.0,2504.87
11113,2358.0,2498.02
11114,3021.0,2498.71
11115,1050.0,2492.2
11116,638.0,2468.09
11117,2583.0,2463.79
11118,3054.0,2477.28
11119,3018.0,2476.94
11120,1928.0,2472.62
11121,1693.0,2466.07
11122,3039.0,2472.84
11123,3024.0,2486.13
11124,3034.0,2486.11
11125,3033.0,2486.69
11126,1579.0,2489.06
11127,1454.0,2473.62
11128,3019.0,2493.35
11129,3046.0,2506.76
11130,2332.0,2506.83
11131,1586.0,2492.93
11132,1708.0,2479.4
11133,1929.0,2468.18
11134,1442.0,2459.05
11135,3002.0,2459.06
11136,1583.0,2444.66
11137,1582.0,2442.07
11138,1587.0,2449.88
11139,3018.0,2450.03
11140,3021.0,2449.83
11141,3049.0,2450.37
11142,1688.0,2460.78
11143,3018.0,2460.75
11144,3051.0,2477.66
11145,2993.0,2490.62
11146,3031.0,2490.76
11147,2935.0,2489.7
11148,3032.0,2489.9
11149,2342.0,2483.72
11150,1694.0,2470.31
11151,3036.0,2470.78
11152,3051.0,2470.98
11153,2364.0,2470.93
11154,3040.0,2470.8
11155,1878.0,2459.16
11156,2369.0,2452.72
11157,2937.0,2451.83
11158,3015.0,2458.41
11159,2943.0,2464.28
11160,1920.0,2453.21
11161,613.0,2429.22
11162,2364.0,2446.34
11163,2987.0,2446.03
11164,3043.0,2446.0
11165,3027.0,2445.83
11166,2968.0,2445.13
11167,2368.0,2439.13
11168,2334.0,2455.13
11169,1861.0,2454.45
11170,3040.0,2455.92
11171,3006.0,2462.3
11172,1325.0,2445.51
11173,3050.0,2470.06
11174,1648.0,2456.07
11175,1702.0,2443.34
11176,3053.0,2457.2
11177,3042.0,2457.01
11178,1701.0,2443.77
11179,2992.0,2462.17
11180,3045.0,2462.25
11181,1692.0,2462.05
11182,2997.0,2461.52
11183,2980.0,2467.73
11184,3050.0,2468.19
11185,1698.0,2455.07
11186,2368.0,2448.14
11187,1729.0,2459.31
11188,1692.0,2452.53
11189,3015.0,2452.97
11190,2983.0,2453.16
11191,1917.0,2442.59
11192,3030.0,2442.65
11193,1442.0,2439.97
11194,1437.0,2424.1
11195,3051.0,2424.43
11196,2984.0,2424.09
11197,3056.0,2428.57
11198,2955.0,2434.64
11199,3048.0,2434.91
11200,2645.0,2438.1
11201,3002.0,2451.09
11202,2975.0,2451.08
11203,2367.0,2444.21
11204,2643.0,2440.51
11205,1907.0,2451.62
11206,3027.0,2452.0
11207,2925.0,2475.42
11208,2918.0,2475.35
11209,3039.0,2475.43
11210,3051.0,2475.62
11211,3004.0,2475.66
11212,2645.0,2491.88
11213,3045.0,2498.75
11214,1329.0,2481.83
11215,625.0,2477.58
11216,2998.0,2501.18
11217,624.0,2481.59
11218,2989.0,2480.94
11219,3041.0,2481.17
11220,3028.0,2492.17
11221,3010.0,2505.34
11222,3029.0,2505.24
11223,3012.0,2505.12
11224,3034.0,2505.12
11225,2950.0,2504.29
11226,2987.0,2518.37
11227,1923.0,2523.06
11228,1691.0,2509.78
11229,2932.0,2508.64
11230,3021.0,2515.53
11231,2357.0,2523.24
11232,3031.0,2536.47
11233,2987.0,2547.05
11234,3018.0,2562.81
11235,2983.0,2562.62
11236,2889.0,2575.68
11237,1438.0,2574.24
11238,733.0,2565.7
11239,3035.0,2565.87
11240,3031.0,2565.97
11241,3042.0,2565.9
11242,1708.0,2566.1
11243,1924.0,2555.16
11244,3049.0,2555.14
11245,2351.0,2548.72
11246,3018.0,2548.59
11247,2943.0,2548.67
11248,3006.0,2548.41
11249,1923.0,2544.22
11250,3041.0,2557.69
11251,2949.0,2556.82
11252,612.0,2532.43
11253,3040.0,2539.19
11254,1583.0,2524.62
11255,3015.0,2535.99
11256,3046.0,2542.76
11257,2968.0,2543.07
11258,2658.0,2539.5
11259,2626.0,2536.33
11260,2994.0,2547.07
11261,3053.0,2571.47
11262,2939.0,2577.22
11263,2641.0,2573.76
11264,1047.0,2553.8
11265,2741.0,2550.94
11266,1049.0,2531.75
11267,3055.0,2538.62
11268,1336.0,2528.64
11269,3043.0,2540.46
11270,616.0,2516.22
11271,3021.0,2516.37
11272,2989.0,2533.01
11273,3012.0,2532.63
11274,1060.0,2526.75
11275,3061.0,2540.34
11276,1924.0,2529.05
11277,3025.0,2528.88
11278,3034.0,2542.21
11279,1051.0,2522.8
11280,3038.0,2522.73
11281,3039.0,2536.2
11282,1145.0,2517.68
11283,3014.0,2518.02
11284,1709.0,2504.61
11285,1865.0,2506.28
11286,3043.0,2513.03
11287,3055.0,2526.29
11288,2734.0,2536.71
11289,2945.0,2536.01
11290,2978.0,2535.96
11291,2703.0,2543.82
11292,1680.0,2530.32
11293,3026.0,2546.16
11294,1348.0,2545.27
11295,1862.0,2533.38
11296,1324.0,2516.78
11297,3028.0,2516.5
11298,1054.0,2497.49
11299,3051.0,2497.52
11300,3045.0,2501.52
11301,3040.0,2501.9
11302,1434.0,2486.49
11303,2368.0,2486.5
11304,3048.0,2490.55
11305,3022.0,2501.7
11306,2587.0,2497.3
11307,3049.0,2498.54
11308,3017.0,2499.53
11309,3036.0,2499.5
11310,3046.0,2499.45
11311,2992.0,2499.33
11312,1055.0,2483.43
11313,2633.0,2479.31
11314,3012.0,2496.14
11315,651.0,2496.4
11316,2277.0,2489.19
11317,1145.0,2494.4
11318,1924.0,2483.75
11319,2990.0,2483.24
11320,1928.0,2472.24
11321,1452.0,2456.66
11322,3056.0,2456.93
11323,3025.0,2457.06
11324,3026.0,2456.98
11325,2738.0,2454.86
11326,2963.0,2454.62
11327,2975.0,2465.14
11328,3044.0,2478.67
11329,2354.0,2472.89
11330,3055.0,2473.23
11331,3041.0,2480.07
11332,1724.0,2467.0
11333,2339.0,2460.52
11334,1929.0,2449.63
11335,3049.0,2450.29
11336,3051.0,2451.91
11337,2971.0,2467.24
11338,3026.0,2490.17
11339,3007.0,2489.89
11340,3043.0,2490.01
11341,1323.0,2472.82
11342,242.0,2458.16
11343,3016.0,2469.08
11344,2941.0,2468.0
11345,3044.0,2474.93
11346,641.0,2451.16
11347,3023.0,2451.96
11348,2342.0,2445.32
11349,3035.0,2456.44
11350,1728.0,2443.31
11351,1697.0,2430.79
11352,2931.0,2453.98
11353,2336.0,2446.94
11354,1855.0,2449.66
11355,2348.0,2442.99
11356,3024.0,2442.77
11357,3044.0,2443.53
11358,1432.0,2431.27
11359,2836.0,2433.37
11360,2982.0,2433.25
11361,3015.0,2432.87
11362,3051.0,2433.99
11363,1432.0,2421.9
11364,1430.0,2425.73
11365,3031.0,2428.63
11366,2987.0,2448.01
11367,1321.0,2430.67
11368,1428.0,2431.59
11369,3027.0,2431.43
11370,2358.0,2448.85
11371,1432.0,2432.96
11372,1925.0,2422.32
11373,3035.0,2422.55
11374,653.0,2418.48
11375,609.0,2393.96
11376,1332.0,2388.04
11377,1891.0,2376.7
11378,3024.0,2376.6
11379,3042.0,2396.51
11380,1922.0,2385.35
11381,607.0,2361.03
11382,3032.0,2379.9
11383,2992.0,2379.68
11384,589.0,2368.48
11385,2972.0,2379.55
11386,3012.0,2379.24
11387,3028.0,2378.97
11388,803.0,2359.66
11389,1720.0,2347.41
11390,1575.0,2333.38
11391,3033.0,2336.68
11392,3047.0,2350.35
11393,3023.0,2350.32
11394,3005.0,2366.89
11395,3026.0,2378.53
11396,3045.0,2395.74
11397,3049.0,2395.95
11398,1153.0,2396.94
11399,2990.0,2396.33
11400,2337.0,2389.25
11401,3040.0,2389.25
11402,2654.0,2401.45
11403,1691.0,2394.68
11404,3043.0,2394.63
11405,2952.0,2393.93
11406,3026.0,2398.32
11407,2994.0,2397.77
11408,608.0,2373.68
11409,1686.0,2360.18
11410,1050.0,2340.22
11411,1926.0,2329.56
11412,3024.0,2349.25
11413,1050.0,2333.42
11414,2962.0,2332.92
11415,3042.0,2356.83
11416,725.0,2341.31
11417,2618.0,2356.04
11418,2994.0,2366.74
11419,1331.0,2350.15
11420,649.0,2337.36
11421,3055.0,2353.39
11422,1346.0,2336.29
11423,3031.0,2336.35
11424,3047.0,2336.56
11425,3038.0,2339.56
11426,3000.0,2339.93
11427,3053.0,2340.71
11428,2638.0,2336.65
11429,1342.0,2326.53
11430,1928.0,2315.26
11431,3050.0,2315.35
11432,1693.0,2315.04
11433,2622.0,2317.87
11434,2583.0,2324.41
11435,3040.0,2324.32
11436,3028.0,2324.09
11437,1694.0,2311.32
11438,1921.0,2300.27
11439,1702.0,2287.22
11440,3011.0,2286.9
11441,3052.0,2304.19
11442,3039.0,2332.16
11443,1034.0,2312.34
11444,1418.0,2297.11
11445,2663.0,2293.3
11446,3016.0,2317.05
11447,3035.0,2317.17
11448,3048.0,2324.23
11449,2588.0,2319.76
11450,768.0,2310.16
11451,3049.0,2323.68
11452,2318.0,2317.55
11453,3051.0,2324.7
11454,3006.0,2336.21
11455,2976.0,2342.49
11456,1924.0,2331.49
11457,626.0,2307.31
11458,1722.0,2310.21
11459,1686.0,2298.71
11460,3003.0,2298.92
11461,1428.0,2283.05
11462,654.0,2259.08
11463,1433.0,2259.09
11464,2948.0,2274.27
11465,2610.0,2270.06
11466,2972.0,2269.91
11467,2368.0,2280.38
11468,2956.0,2295.66
11469,2976.0,2295.15
11470,2990.0,2301.47
11471,2999.0,2317.14
11472,2971.0,2327.6
11473,3051.0,2327.76
11474,1695.0,2338.18
11475,3037.0,2362.46
11476,3013.0,2379.27
11477,653.0,2366.89
11478,1063.0,2347.28
11479,2981.0,2346.67
11480,3037.0,2357.82
11481,2979.0,2381.54
11482,2546.0,2376.68
11483,1899.0,2365.75
11484,3057.0,2390.43
11485,2996.0,2390.67
11486,2835.0,2388.9
11487,3043.0,2389.05
11488,2936.0,2410.38
11489,607.0,2399.25
11490,3007.0,2413.57
11491,3033.0,2413.57
11492,1929.0,2402.39
11493,2984.0,2402.0
11494,3042.0,2402.37
11495,2986.0,2401.97
11496,3004.0,2401.56
11497,3043.0,2401.5
11498,612.0,2396.09
11499,2637.0,2392.56
11500,244.0,2371.63
11501,1912.0,2360.35
11502,1355.0,2347.36
11503,2990.0,2360.35
11504,1570.0,2345.62
11505,3019.0,2346.29
11506,2890.0,2344.93
11507,1118.0,2326.17
11508,1569.0,2335.78
11509,3055.0,2349.47
11510,3012.0,2369.09
11511,3061.0,2380.44
11512,1162.0,2361.82
11513,3005.0,2381.37
11514,2945.0,2381.2
11515,2337.0,2374.15
11516,3021.0,2397.11
11517,2976.0,2400.69
11518,1330.0,2384.05
11519,1697.0,2387.71
11520,3040.0,2411.62
11521,2360.0,2404.67
11522,1926.0,2410.47
11523,1330.0,2393.46
11524,2643.0,2389.42
11525,2754.0,2386.58
11526,2635.0,2382.93
11527,2978.0,2382.18
11528,2976.0,2385.56
11529,3000.0,2402.14
11530,3031.0,2413.17
11531,1692.0,2399.59
11532,2635.0,2409.01
11533,3032.0,2413.11
11534,611.0,2393.39
11535,3039.0,2393.38
11536,1328.0,2376.38
11537,1707.0,2376.51
11538,3026.0,2387.56
11539,3048.0,2401.02
11540,3049.0,2401.4
11541,1930.0,2390.18
11542,654.0,2366.33
11543,3023.0,2386.22
11544,1693.0,2388.97
11545,604.0,2368.38
11546,3049.0,2368.71
11547,654.0,2344.9
11548,1922.0,2333.64
11549,1688.0,2324.64
11550,1456.0,2331.52
11551,3005.0,2331.08
11552,1702.0,2324.92
11553,2338.0,2317.79
11554,619.0,2293.92
11555,2925.0,2293.41
11556,3033.0,2304.5
11557,3007.0,2328.31
11558,3049.0,2341.58
11559,1927.0,2343.99
11560,2806.0,2342.02
11561,1925.0,2346.99
11562,599.0,2346.44
11563,1925.0,2351.36
11564,3000.0,2351.88
11565,3049.0,2356.27
11566,1322.0,2339.77
11567,2980.0,2345.89
11568,3009.0,2346.42
11569,3039.0,2347.05
11570,2953.0,2346.68
11571,1858.0,2335.27
11572,3044.0,2336.0
11573,3036.0,2335.85
11574,2816.0,2347.06
11575,1684.0,2333.53
11576,3003.0,2333.43
11577,3008.0,2356.98
11578,1330.0,2359.65
11579,653.0,2336.37
11580,2957.0,2335.57
11581,2948.0,2335.26
11582,1343.0,2323.23
11583,1921.0,2323.45
11584,2911.0,2321.99
11585,2997.0,2322.0
11586,611.0,2299.76
11587,2984.0,2299.17
11588,3031.0,2300.12
11589,3052.0,2324.57
11590,3029.0,2324.79
11591,1327.0,2307.73
11592,1703.0,2305.47
11593,1687.0,2292.5
11594,1437.0,2276.45
11595,1453.0,2261.12
11596,647.0,2237.55
11597,2347.0,2230.59
11598,2491.0,2249.38
11599,3037.0,2253.38
11600,1319.0,2264.13
11601,3006.0,2275.07
11602,3057.0,2292.09
11603,3038.0,2292.57
11604,654.0,2283.41
11605,2879.0,2282.01
11606,3043.0,2283.54
11607,1929.0,2291.65
11608,3052.0,2306.48
11609,1433.0,2290.26
11610,2365.0,2283.79
11611,651.0,2259.69
11612,1332.0,2261.39
11613,3043.0,2261.77
11614,1321.0,2245.53
11615,1928.0,2241.44
11616,2638.0,2237.61
11617,1327.0,2221.12
11618,649.0,2214.31
11619,2969.0,2227.03
11620,651.0,2203.14
11621,3036.0,2209.9
11622,2351.0,2214.15
11623,3053.0,2231.38
11624,2816.0,2233.11
11625,1701.0,2222.58
11626,2334.0,2219.57
11627,2994.0,2219.73
11628,1691.0,2206.88
11629,1840.0,2195.28
11630,2943.0,2194.4
11631,3006.0,2207.54
11632,2987.0,2211.06
11633,3045.0,2211.19
11634,3029.0,2235.37
11635,1706.0,2222.04
11636,3046.0,2239.22
11637,815.0,2230.3
11638,3047.0,2230.51
11639,3051.0,2230.54
11640,2730.0,2227.35
11641,1680.0,2224.85
11642,1583.0,2234.14
11643,3034.0,2234.25
11644,2961.0,2246.93
11645,2988.0,2270.77
11646,1433.0,2254.61
11647,3028.0,2278.35
11648,1918.0,2278.31
11649,2979.0,2291.22
11650,614.0,2282.8
11651,1105.0,2263.8
11652,1683.0,2263.61
11653,2999.0,2270.22
11654,2933.0,2293.36
11655,1327.0,2277.38
11656,3016.0,2277.21
11657,2367.0,2270.81
11658,649.0,2246.81
11659,1314.0,2240.68
11660,2990.0,2242.52
11661,1326.0,2236.53
11662,3039.0,2260.93
11663,1322.0,2254.9
11664,3010.0,2255.0
11665,3040.0,2254.91
11666,2949.0,2271.18
11667,1925.0,2260.63
11668,3015.0,2260.69
11669,2987.0,2260.17
11670,3016.0,2260.8
11671,1856.0,2260.78
11672,622.0,2236.56
11673,1695.0,2223.15
11674,651.0,2201.5
11675,1354.0,2198.2
11676,1651.0,2184.68
11677,3047.0,2185.07
11678,2967.0,2201.44
11679,1328.0,2208.19
11680,2730.0,2205.92
11681,3012.0,2206.56
11682,3055.0,2223.68
11683,1703.0,2221.5
11684,1055.0,2202.94
11685,2956.0,2202.53
11686,2790.0,2224.32
11687,1853.0,2213.01
11688,2312.0,2205.82
11689,1589.0,2191.19
11690,2360.0,2184.5
11691,1341.0,2184.64
11692,3040.0,2198.01
11693,2330.0,2204.44
11694,3038.0,2220.45
11695,3043.0,2236.35
11696,3030.0,2260.18
11697,2610.0,2262.81
11698,2985.0,2267.75
11699,3003.0,2267.41
11700,3044.0,2284.66
11701,3022.0,2284.82
11702,1432.0,2268.57
11703,2584.0,2264.03
11704,3000.0,2287.49
11705,2695.0,2285.65
11706,3009.0,2285.31
11707,3048.0,2296.5
11708,2940.0,2295.38
11709,3040.0,2311.45
11710,1050.0,2298.3
11711,3019.0,2321.98
11712,2993.0,2338.59
11713,2961.0,2337.77
11714,2975.0,2354.31
11715,1707.0,2352.1
11716,1690.0,2342.62
11717,2627.0,2355.62
11718,3033.0,2379.46
11719,2359.0,2373.36
11720,1558.0,2382.43
11721,1050.0,2362.57
11722,2966.0,2368.72
11723,3037.0,2368.56
11724,1434.0,2354.74
11725,1843.0,2356.16
11726,3035.0,2363.17
11727,2862.0,2361.85
11728,619.0,2351.13
11729,2945.0,2362.18
11730,3013.0,2362.88
11731,3043.0,2363.25
11732,2650.0,2359.88
11733,1699.0,2346.42
11734,651.0,2322.64
11735,2931.0,2334.89
11736,1689.0,2321.32
11737,1702.0,2330.19
11738,3045.0,2330.17
11739,3026.0,2329.92
11740,1925.0,2321.87
11741,2979.0,2334.86
11742,1921.0,2338.24
11743,2954.0,2337.44
11744,3027.0,2338.1
11745,3057.0,2338.79
11746,3007.0,2354.53
11747,3060.0,2354.85
11748,3036.0,2366.03
11749,3003.0,2366.27
11750,2993.0,2390.06
11751,2962.0,2408.63
11752,2816.0,2419.96
11753,3002.0,2419.99
11754,2927.0,2419.93
11755,3033.0,2436.99
11756,2909.0,2435.92
11757,3016.0,2442.41
11758,2896.0,2464.88
11759,2361.0,2475.35
11760,2922.0,2474.67
11761,2325.0,2484.66
11762,251.0,2456.78
11763,2314.0,2466.7
11764,2637.0,2462.97
11765,3041.0,2462.98
11766,1436.0,2447.85
11767,2978.0,2458.38
11768,2339.0,2451.62
11769,3027.0,2452.02
11770,3023.0,2452.09
11771,3017.0,2463.7
11772,1450.0,2471.98
11773,2893.0,2483.96
11774,1340.0,2490.85
11775,3015.0,2507.46
11776,3044.0,2521.39
11777,1313.0,2504.05
11778,3034.0,2504.72
11779,1061.0,2502.05
11780,2989.0,2504.64
11781,3002.0,2504.54
11782,1923.0,2493.22
11783,3025.0,2506.44
11784,1329.0,2509.18
11785,3039.0,2510.01
11786,2666.0,2508.77
11787,3031.0,2520.55
11788,2940.0,2526.83
11789,3029.0,2541.23
11790,2604.0,2543.67
11791,1690.0,2547.16
11792,3022.0,2546.98
11793,3049.0,2554.17
11794,1047.0,2534.26
11795,2636.0,2530.19
11796,3029.0,2530.18
11797,1685.0,2520.93
11798,3013.0,2521.21
11799,1351.0,2504.69
11800,3012.0,2504.37
11801,3030.0,2504.45
11802,1433.0,2504.46
11803,1580.0,2494.42
11804,1929.0,2483.71
11805,1343.0,2470.19
11806,3030.0,2470.4
11807,1049.0,2450.41
11808,818.0,2429.19
11809,2354.0,2422.33
11810,3016.0,2441.99
11811,3038.0,2442.18
11812,2979.0,2442.04
11813,3048.0,2442.91
11814,1318.0,2426.34
11815,1426.0,2423.53
11816,1328.0,2419.91
11817,2320.0,2416.84
11818,3039.0,2416.9
11819,2977.0,2423.08
11820,2637.0,2433.87
11821,1346.0,2436.83
11822,2971.0,2436.88
11823,2962.0,2436.13
11824,1713.0,2438.92
11825,2360.0,2444.09
11826,1586.0,2429.6
11827,1332.0,2414.3
11828,1456.0,2422.67
11829,3051.0,2423.73
11830,2902.0,2422.62
11831,2857.0,2420.76
11832,3047.0,2424.73
11833,3012.0,2437.86
11834,2909.0,2460.44
11835,3000.0,2461.13
11836,3037.0,2474.61
11837,3035.0,2487.94
11838,2986.0,2487.35
11839,2990.0,2486.99
11840,2354.0,2491.28
11841,1047.0,2471.96
11842,3032.0,2483.07
11843,3025.0,2483.78
11844,3022.0,2483.73
11845,2343.0,2476.59
11846,2657.0,2473.09
11847,1326.0,2455.75
11848,2323.0,2448.62
11849,2995.0,2448.54
11850,1686.0,2435.47
11851,2489.0,2430.74
11852,734.0,2409.92
11853,1331.0,2393.21
11854,3007.0,2394.01
11855,1675.0,2380.43
11856,2934.0,2380.68
11857,620.0,2356.72
11858,3015.0,2357.91
11859,3017.0,2364.47
11860,3004.0,2365.29
11861,1046.0,2352.5
11862,1683.0,2366.82
11863,3033.0,2374.01
11864,2988.0,2377.52
11865,3045.0,2377.56
11866,238.0,2365.58
11867,2843.0,2364.23
11868,3033.0,2371.17
11869,3008.0,2370.98
