Episode,Total_Reward,Moving_Average,Episode_Length,Step_Count,Success
27006,394.0,1007.77,47,1873227,0
27007,1130.0,1015.17,123,1873350,0
27008,2130.0,1024.29,202,1873552,0
27009,1221.0,1015.21,113,1873665,0
27010,484.0,1008.55,52,1873717,0
27011,169.0,998.82,26,1873743,0
27012,1145.0,1008.57,115,1873858,0
27013,393.0,1008.61,47,1873905,0
27014,166.0,998.08,37,1873942,0
27015,1123.0,1004.44,121,1874063,0
27016,1509.0,1015.52,138,1874201,0
27017,169.0,995.34,27,1874228,0
27018,1873.0,1002.56,183,1874411,0
27019,1219.0,1002.56,113,1874524,0
27020,393.0,994.15,47,1874571,0
27021,1235.0,1004.74,114,1874685,0
27022,1217.0,1005.31,117,1874802,0
27023,1749.0,1011.22,205,1875007,0
27024,1135.0,1010.25,108,1875115,0
27025,2123.0,1020.25,196,1875311,0
27026,1221.0,1027.53,112,1875423,0
27027,2114.0,1044.88,202,1875625,0
27028,485.0,1045.79,54,1875679,0
27029,1245.0,1056.55,124,1875803,0
27030,493.0,1051.65,55,1875858,0
27031,383.0,1034.85,40,1875898,0
27032,1137.0,1034.56,112,1876010,0
27033,1131.0,1041.89,113,1876123,0
27034,980.0,1046.85,98,1876221,0
27035,2172.0,1056.99,192,1876413,1
27036,2184.0,1057.79,199,1876612,1
27037,169.0,1054.64,27,1876639,0
27038,1160.0,1054.06,105,1876744,0
27039,2127.0,1063.15,202,1876946,0
27040,2162.0,1073.57,218,1877164,1
27041,486.0,1056.64,57,1877221,0
27042,1219.0,1057.37,114,1877335,0
27043,487.0,1060.55,56,1877391,0
27044,486.0,1045.63,56,1877447,0
27045,1221.0,1036.53,113,1877560,0
27046,387.0,1028.91,45,1877605,0
27047,172.0,1018.45,27,1877632,0
27048,1218.0,1025.78,115,1877747,0
27049,1225.0,1036.32,112,1877859,0
27050,2110.0,1045.9,217,1878076,0
27051,1238.0,1046.81,115,1878191,0
27052,2177.0,1056.37,211,1878402,1
27053,1233.0,1066.97,113,1878515,0
27054,390.0,1049.58,45,1878560,0
27055,1234.0,1052.07,111,1878671,0
27056,2114.0,1051.96,231,1878902,0
27057,2109.0,1051.26,207,1879109,0
27058,2134.0,1060.28,193,1879302,0
27059,2174.0,1060.48,266,1879568,1
27060,1220.0,1060.49,110,1879678,0
27061,686.0,1062.51,68,1879746,0
27062,483.0,1055.1,58,1879804,0
27063,167.0,1055.08,27,1879831,0
27064,1885.0,1062.62,185,1880016,0
27065,392.0,1044.91,47,1880063,0
27066,1235.0,1045.8,111,1880174,0
27067,489.0,1032.4,53,1880227,0
27068,1220.0,1023.45,113,1880340,0
27069,484.0,1016.86,56,1880396,0
27070,175.0,1016.88,30,1880426,0
27071,679.0,1011.47,68,1880494,0
27072,487.0,1014.68,55,1880549,0
27073,392.0,1007.14,45,1880594,0
27074,1233.0,998.14,113,1880707,0
27075,2145.0,1015.68,210,1880917,0
27076,2168.0,1018.37,208,1881125,1
27077,1246.0,1029.12,118,1881243,0
27078,484.0,1029.96,56,1881299,0
27079,1218.0,1024.12,112,1881411,0
27080,1220.0,1024.72,114,1881525,0
27081,400.0,1024.8,52,1881577,0
27082,401.0,1016.61,44,1881621,0
27083,394.0,1016.66,45,1881666,0
27084,170.0,1007.12,26,1881692,0
27085,393.0,989.42,45,1881737,0
27086,400.0,972.75,46,1881783,0
27087,1237.0,983.4,112,1881895,0
27088,390.0,975.65,44,1881939,0
27089,171.0,973.41,30,1881969,0
27090,484.0,973.4,56,1882025,0
27091,393.0,967.68,45,1882070,0
27092,1219.0,975.02,112,1882182,0
27093,974.0,980.82,101,1882283,0
27094,1159.0,988.5,105,1882388,0
27095,1963.0,1004.22,187,1882575,0
27096,369.0,995.66,42,1882617,0
27097,1136.0,1003.12,105,1882722,0
27098,1247.0,1004.12,118,1882840,0
27099,1872.0,1016.0,178,1883018,0
27100,1233.0,1026.64,113,1883131,0
27101,982.0,1025.27,101,1883232,0
27102,670.0,1020.55,66,1883298,0
27103,2098.0,1039.85,241,1883539,0
27104,2112.0,1057.02,200,1883739,0
27105,1123.0,1066.52,122,1883861,0
27106,1118.0,1073.76,124,1883985,0
27107,988.0,1072.34,98,1884083,0
27108,1123.0,1062.27,116,1884199,0
27109,2165.0,1071.71,200,1884399,1
27110,169.0,1068.56,26,1884425,0
27111,1227.0,1079.14,116,1884541,0
27112,1155.0,1079.24,119,1884660,0
27113,489.0,1080.2,55,1884715,0
27114,170.0,1080.24,27,1884742,0
27115,1145.0,1080.46,111,1884853,0
27116,1796.0,1083.33,189,1885042,0
27117,169.0,1083.33,30,1885072,0
27118,1140.0,1076.0,110,1885182,0
27119,488.0,1068.69,56,1885238,0
27120,391.0,1068.67,47,1885285,0
27121,390.0,1060.22,46,1885331,0
27122,392.0,1051.97,46,1885377,0
27123,1148.0,1045.96,104,1885481,0
27124,391.0,1038.52,45,1885526,0
27125,390.0,1021.19,45,1885571,0
27126,487.0,1013.85,54,1885625,0
27127,167.0,994.38,31,1885656,0
27128,682.0,996.35,78,1885734,0
27129,171.0,985.61,31,1885765,0
27130,697.0,987.65,65,1885830,0
27131,1218.0,996.0,111,1885941,0
27132,171.0,986.34,27,1885968,0
27133,1238.0,987.41,115,1886083,0
27134,2125.0,998.86,200,1886283,0
27135,2183.0,998.97,196,1886479,1
27136,393.0,981.06,45,1886524,0
27137,171.0,981.08,27,1886551,0
27138,1233.0,981.81,117,1886668,0
27139,695.0,967.49,65,1886733,0
27140,2080.0,966.67,187,1886920,0
27141,168.0,963.49,27,1886947,0
27142,1217.0,963.47,112,1887059,0
27143,2131.0,979.91,198,1887257,0
27144,2110.0,996.15,202,1887459,0
27145,173.0,985.67,29,1887488,0
27146,1222.0,994.02,114,1887602,0
27147,487.0,997.17,56,1887658,0
27148,482.0,989.81,53,1887711,0
27149,1238.0,989.94,111,1887822,0
27150,168.0,970.52,25,1887847,0
27151,1150.0,969.64,112,1887959,0
27152,170.0,949.57,27,1887986,0
27153,1219.0,949.43,113,1888099,0
27154,1219.0,957.72,115,1888214,0
27155,488.0,950.26,57,1888271,0
27156,485.0,933.97,53,1888324,0
27157,1218.0,925.06,113,1888437,0
27158,963.0,913.35,96,1888533,0
27159,1124.0,902.85,120,1888653,0
27160,1141.0,902.06,111,1888764,0
27161,491.0,900.11,57,1888821,0
27162,2172.0,917.0,212,1889033,1
27163,1140.0,926.73,112,1889145,0
27164,1219.0,920.07,111,1889256,0
27165,1121.0,927.36,126,1889382,0
27166,1168.0,926.69,108,1889490,0
27167,1236.0,934.16,114,1889604,0
27168,395.0,925.91,45,1889649,0
27169,391.0,924.98,46,1889695,0
27170,1230.0,935.53,114,1889809,0
27171,484.0,933.58,53,1889862,0
27172,2167.0,950.38,212,1890074,1
27173,2145.0,967.91,210,1890284,0
27174,2078.0,976.36,191,1890475,0
27175,2085.0,975.76,204,1890679,0
27176,400.0,958.08,46,1890725,0
27177,1227.0,957.89,111,1890836,0
27178,494.0,957.99,53,1890889,0
27179,167.0,947.48,29,1890918,0
27180,384.0,939.12,43,1890961,0
27181,2130.0,956.42,206,1891167,0
27182,174.0,954.15,26,1891193,0
27183,488.0,955.09,53,1891246,0
27184,482.0,958.21,57,1891303,0
27185,394.0,958.22,46,1891349,0
27186,2186.0,976.08,200,1891549,1
27187,1236.0,976.07,115,1891664,0
27188,169.0,973.86,29,1891693,0
27189,1887.0,991.02,181,1891874,0
27190,1820.0,1004.38,194,1892068,0
27191,1218.0,1012.63,112,1892180,0
27192,2171.0,1022.15,212,1892392,1
27193,2108.0,1033.49,217,1892609,0
27194,1233.0,1034.23,113,1892722,0
27195,699.0,1021.59,70,1892792,0
27196,169.0,1019.59,33,1892825,0
27197,2136.0,1029.59,190,1893015,0
27198,1132.0,1028.44,113,1893128,0
27199,2134.0,1031.06,201,1893329,0
27200,173.0,1020.46,29,1893358,0
27201,1218.0,1022.82,114,1893472,0
27202,2170.0,1037.82,208,1893680,1
27203,2181.0,1038.65,199,1893879,1
27204,1218.0,1029.71,112,1893991,0
27205,171.0,1020.19,27,1894018,0
27206,2163.0,1030.64,216,1894234,1
27207,170.0,1022.46,29,1894263,0
27208,173.0,1012.96,32,1894295,0
27209,1238.0,1003.69,114,1894409,0
27210,1143.0,1013.43,114,1894523,0
27211,1229.0,1013.45,111,1894634,0
27212,393.0,1005.83,47,1894681,0
27213,1226.0,1013.2,112,1894793,0
27214,1141.0,1022.91,114,1894907,0
27215,390.0,1015.36,45,1894952,0
27216,392.0,1001.32,45,1894997,0
27217,2166.0,1021.29,204,1895201,1
27218,1832.0,1028.21,202,1895403,0
27219,1119.0,1034.52,116,1895519,0
27220,484.0,1035.45,59,1895578,0
27221,1959.0,1051.14,178,1895756,0
27222,1896.0,1066.18,175,1895931,0
27223,2174.0,1076.44,218,1896149,1
27224,2172.0,1094.25,206,1896355,1
27225,1219.0,1102.54,117,1896472,0
27226,1227.0,1109.94,111,1896583,0
27227,400.0,1112.27,45,1896628,0
27228,1144.0,1116.89,112,1896740,0
27229,389.0,1119.07,47,1896787,0
27230,170.0,1113.8,28,1896815,0
27231,1222.0,1113.84,111,1896926,0
27232,988.0,1122.01,102,1897028,0
27233,1137.0,1121.0,112,1897140,0
27234,2189.0,1121.64,200,1897340,1
27235,2128.0,1121.09,200,1897540,0
27236,1219.0,1129.35,114,1897654,0
27237,1236.0,1140.0,114,1897768,0
27238,1219.0,1139.86,110,1897878,0
27239,2114.0,1154.05,201,1898079,0
27240,401.0,1137.26,45,1898124,0
27241,2175.0,1157.33,208,1898332,1
27242,1355.0,1158.71,126,1898458,0
27243,1233.0,1149.73,113,1898571,0
27244,393.0,1132.56,45,1898616,0
27245,1107.0,1141.9,124,1898740,0
27246,1219.0,1141.87,114,1898854,0
27247,1220.0,1149.2,114,1898968,0
27248,1219.0,1156.57,113,1899081,0
27249,2166.0,1165.85,295,1899376,1
27250,2168.0,1185.85,218,1899594,1
27251,2103.0,1195.38,210,1899804,0
27252,2174.0,1215.42,269,1900073,1
27253,487.0,1208.1,54,1900127,0
27254,1843.0,1214.34,182,1900309,0
27255,171.0,1211.17,30,1900339,0
27256,170.0,1208.02,28,1900367,0
27257,1219.0,1208.03,114,1900481,0
27258,1126.0,1209.66,115,1900596,0
27259,2130.0,1219.72,200,1900796,0
27260,1238.0,1220.69,118,1900914,0
27261,1165.0,1227.43,108,1901022,0
27262,1220.0,1217.91,115,1901137,0
27263,173.0,1208.24,30,1901167,0
27264,2173.0,1217.78,205,1901372,1
27265,2137.0,1227.94,189,1901561,0
27266,2093.0,1237.19,201,1901762,0
27267,2112.0,1245.95,214,1901976,0
27268,172.0,1243.72,28,1902004,0
27269,487.0,1244.68,53,1902057,0
27270,1124.0,1243.62,117,1902174,0
27271,1831.0,1257.09,186,1902360,0
27272,2188.0,1257.3,201,1902561,1
27273,171.0,1237.56,29,1902590,0
27274,484.0,1221.62,56,1902646,0
27275,1217.0,1212.94,111,1902757,0
27276,2114.0,1230.08,201,1902958,0
27277,1226.0,1230.07,117,1903075,0
27278,1218.0,1237.31,111,1903186,0
27279,2174.0,1257.38,215,1903401,1
27280,2161.0,1275.15,217,1903618,1
27281,2121.0,1275.06,188,1903806,0
27282,2122.0,1294.54,226,1904032,0
27283,1235.0,1302.01,113,1904145,0
27284,2176.0,1318.95,221,1904366,1
27285,2125.0,1336.26,209,1904575,0
27286,983.0,1324.23,92,1904667,0
27287,481.0,1316.68,62,1904729,0
27288,489.0,1319.88,55,1904784,0
27289,169.0,1302.7,30,1904814,0
27290,1139.0,1295.89,109,1904923,0
27291,2182.0,1305.53,227,1905150,1
27292,484.0,1288.66,59,1905209,0
27293,1220.0,1279.78,114,1905323,0
27294,1218.0,1279.63,113,1905436,0
27295,2100.0,1293.64,218,1905654,0
27296,2172.0,1313.67,201,1905855,1
27297,485.0,1297.16,62,1905917,0
27298,2184.0,1307.68,199,1906116,1
27299,2161.0,1307.95,217,1906333,1
27300,2156.0,1327.78,249,1906582,1
27301,487.0,1320.47,54,1906636,0
27302,2167.0,1320.44,198,1906834,1
27303,398.0,1302.61,45,1906879,0
27304,2178.0,1312.21,207,1907086,1
27305,1218.0,1322.68,113,1907199,0
27306,392.0,1304.97,44,1907243,0
27307,171.0,1304.98,29,1907272,0
27308,1290.0,1316.15,139,1907411,0
27309,172.0,1305.49,28,1907439,0
27310,686.0,1300.92,69,1907508,0
27311,169.0,1290.32,28,1907536,0
27312,487.0,1291.26,53,1907589,0
27313,180.0,1280.8,27,1907616,0
27314,388.0,1273.27,45,1907661,0
27315,2097.0,1290.34,258,1907919,0
27316,172.0,1288.14,29,1907948,0
27317,2179.0,1288.27,210,1908158,1
27318,1273.0,1282.68,137,1908295,0
27319,2171.0,1293.2,247,1908542,1
27320,168.0,1290.04,30,1908572,0
27321,394.0,1274.39,45,1908617,0
27322,2179.0,1277.22,209,1908826,1
27323,486.0,1260.34,58,1908884,0
27324,166.0,1240.28,26,1908910,0
27325,2118.0,1249.27,198,1909108,0
27326,1145.0,1248.45,105,1909213,0
27327,173.0,1246.18,27,1909240,0
27328,2182.0,1256.56,198,1909438,1
27329,1146.0,1264.13,105,1909543,0
27330,1233.0,1274.76,114,1909657,0
27331,2123.0,1283.77,200,1909857,0
27332,1122.0,1285.11,120,1909977,0
27333,1145.0,1285.19,115,1910092,0
27334,2130.0,1284.6,218,1910310,0
27335,1887.0,1282.19,179,1910489,0
27336,488.0,1274.88,57,1910546,0
27337,484.0,1267.36,56,1910602,0
27338,2094.0,1276.11,202,1910804,0
27339,2129.0,1276.26,206,1911010,0
27340,1219.0,1284.44,111,1911121,0
27341,2135.0,1284.04,201,1911322,0
27342,1882.0,1289.31,185,1911507,0
27343,1218.0,1289.16,111,1911618,0
27344,394.0,1289.17,49,1911667,0
27345,178.0,1279.88,34,1911701,0
27346,171.0,1269.4,30,1911731,0
27347,2128.0,1278.48,218,1911949,0
27348,1164.0,1277.93,112,1912061,0
27349,390.0,1260.17,46,1912107,0
27350,1222.0,1250.71,112,1912219,0
27351,487.0,1234.55,54,1912273,0
27352,972.0,1222.53,96,1912369,0
27353,394.0,1221.6,47,1912416,0
27354,173.0,1204.9,28,1912444,0
27355,487.0,1208.06,53,1912497,0
27356,174.0,1208.1,28,1912525,0
27357,705.0,1202.96,66,1912591,0
27358,1149.0,1203.19,108,1912699,0
27359,1252.0,1194.41,120,1912819,0
27360,1123.0,1193.26,123,1912942,0
27361,482.0,1186.43,59,1913001,0
27362,972.0,1183.95,98,1913099,0
27363,393.0,1186.15,44,1913143,0
27364,1234.0,1176.76,113,1913256,0
27365,1849.0,1173.88,238,1913494,0
27366,1229.0,1165.24,114,1913608,0
27367,2064.0,1164.76,206,1913814,0
27368,1219.0,1175.23,113,1913927,0
27369,168.0,1172.04,30,1913957,0
27370,2172.0,1182.52,211,1914168,1
27371,174.0,1165.95,28,1914196,0
27372,174.0,1145.81,28,1914224,0
27373,2109.0,1165.19,218,1914442,0
27374,486.0,1165.21,54,1914496,0
27375,178.0,1154.82,26,1914522,0
27376,173.0,1135.41,28,1914550,0
27377,2128.0,1144.43,201,1914751,0
27378,2083.0,1153.08,199,1914950,0
27379,485.0,1136.19,55,1915005,0
27380,490.0,1119.48,57,1915062,0
27381,387.0,1102.14,44,1915106,0
27382,1905.0,1099.97,211,1915317,0
27383,1219.0,1099.81,112,1915429,0
27384,2127.0,1099.32,212,1915641,0
27385,2183.0,1099.9,211,1915852,1
27386,1222.0,1102.29,113,1915965,0
27387,1124.0,1108.72,119,1916084,0
27388,1875.0,1122.58,182,1916266,0
27389,1218.0,1133.07,115,1916381,0
27390,1217.0,1133.85,112,1916493,0
27391,1238.0,1124.41,112,1916605,0
27392,1862.0,1138.19,216,1916821,0
27393,375.0,1129.74,41,1916862,0
27394,1887.0,1136.43,190,1917052,0
27395,488.0,1120.31,53,1917105,0
27396,2121.0,1119.8,188,1917293,0
27397,1145.0,1126.4,110,1917403,0
27398,1229.0,1116.85,115,1917518,0
27399,491.0,1100.15,53,1917571,0
27400,1506.0,1093.65,137,1917708,0
27401,1975.0,1108.53,175,1917883,0
27402,2169.0,1108.55,225,1918108,1
27403,1861.0,1123.18,200,1918308,0
27404,2169.0,1123.09,190,1918498,1
27405,488.0,1115.79,53,1918551,0
27406,390.0,1115.77,48,1918599,0
27407,400.0,1118.06,47,1918646,0
27408,486.0,1110.02,54,1918700,0
27409,1130.0,1119.6,113,1918813,0
27410,485.0,1117.59,53,1918866,0
27411,170.0,1117.6,28,1918894,0
27412,1875.0,1131.48,191,1919085,0
27413,392.0,1133.6,45,1919130,0
27414,1939.0,1149.11,1445,1920575,1
27415,1236.0,1140.5,114,1920689,0
27416,487.0,1143.65,53,1920742,0
27417,173.0,1123.59,29,1920771,0
27418,170.0,1112.56,30,1920801,0
27419,692.0,1097.77,67,1920868,0
27420,2109.0,1117.18,217,1921085,0
27421,1131.0,1124.55,114,1921199,0
27422,171.0,1104.47,28,1921227,0
27423,487.0,1104.48,53,1921280,0
27424,1219.0,1115.01,113,1921393,0
27425,489.0,1098.72,55,1921448,0
27426,485.0,1092.12,57,1921505,0
27427,1505.0,1105.44,157,1921662,0
27428,169.0,1085.31,29,1921691,0
27429,484.0,1078.69,57,1921748,0
27430,2163.0,1087.99,207,1921955,1
27431,173.0,1068.49,30,1921985,0
27432,2168.0,1078.95,211,1922196,1
27433,487.0,1072.37,56,1922252,0
27434,390.0,1054.97,45,1922297,0
27435,487.0,1040.97,52,1922349,0
27436,167.0,1037.76,26,1922375,0
27437,2183.0,1054.75,199,1922574,1
27438,1233.0,1046.14,112,1922686,0
27439,486.0,1029.71,53,1922739,0
27440,401.0,1021.53,45,1922784,0
27441,1235.0,1012.53,112,1922896,0
27442,170.0,995.41,28,1922924,0
27443,2164.0,1004.87,207,1923131,1
27444,1237.0,1013.3,112,1923243,0
27445,390.0,1015.42,45,1923288,0
27446,178.0,1015.49,29,1923317,0
27447,1238.0,1006.59,111,1923428,0
27448,392.0,998.87,46,1923474,0
27449,1148.0,1006.45,114,1923588,0
27450,1121.0,1005.44,123,1923711,0
27451,167.0,1002.24,26,1923737,0
27452,168.0,994.2,28,1923765,0
27453,387.0,994.13,49,1923814,0
27454,391.0,996.31,45,1923859,0
27455,480.0,996.24,55,1923914,0
27456,2066.0,1015.16,186,1924100,0
27457,484.0,1012.95,54,1924154,0
27458,2112.0,1022.58,202,1924356,0
27459,1217.0,1022.23,113,1924469,0
27460,1220.0,1023.2,110,1924579,0
27461,706.0,1025.44,67,1924646,0
27462,170.0,1017.42,27,1924673,0
27463,1146.0,1024.95,106,1924779,0
27464,1219.0,1024.8,116,1924895,0
27465,2184.0,1028.15,216,1925111,1
27466,707.0,1022.93,69,1925180,0
27467,487.0,1007.16,53,1925233,0
27468,169.0,996.66,28,1925261,0
27469,1218.0,1007.16,111,1925372,0
27470,1986.0,1005.3,1213,1926585,1
27471,484.0,1008.4,56,1926641,0
27472,2178.0,1028.44,197,1926838,1
27473,387.0,1011.22,49,1926887,0
27474,2169.0,1028.05,212,1927099,1
27475,170.0,1027.97,29,1927128,0
27476,1905.0,1045.29,175,1927303,0
27477,1218.0,1036.19,111,1927414,0
27478,172.0,1017.08,30,1927444,0
27479,175.0,1013.98,28,1927472,0
27480,1864.0,1027.72,189,1927661,0
27481,170.0,1025.55,27,1927688,0
27482,2178.0,1028.28,207,1927895,1
27483,1118.0,1027.27,121,1928016,0
27484,394.0,1009.94,46,1928062,0
27485,178.0,989.89,29,1928091,0
27486,2182.0,999.49,197,1928288,1
27487,484.0,993.09,58,1928346,0
27488,170.0,976.04,29,1928375,0
27489,174.0,965.6,29,1928404,0
27490,1165.0,965.08,110,1928514,0
27491,1883.0,971.53,176,1928690,0
27492,2168.0,974.59,203,1928893,1
27493,2130.0,992.14,191,1929084,0
27494,173.0,975.0,25,1929109,0
27495,490.0,975.02,52,1929161,0
27496,1904.0,972.85,181,1929342,0
27497,392.0,965.32,50,1929392,0
27498,1360.0,966.63,127,1929519,0
27499,484.0,966.56,58,1929577,0
27500,2130.0,972.8,190,1929767,0
27501,401.0,957.06,44,1929811,0
27502,1218.0,947.55,110,1929921,0
27503,173.0,930.67,25,1929946,0
27504,2132.0,930.3,206,1930152,0
27505,178.0,927.2,29,1930181,0
27506,2122.0,944.52,199,1930380,0
27507,1499.0,955.51,139,1930519,0
27508,484.0,955.49,56,1930575,0
27509,172.0,945.91,26,1930601,0
27510,1131.0,952.37,113,1930714,0
27511,473.0,955.4,54,1930768,0
27512,169.0,938.34,30,1930798,0
27513,161.0,936.03,30,1930828,0
27514,1503.0,931.67,139,1930967,0
27515,2172.0,941.03,209,1931176,1
27516,170.0,937.86,27,1931203,0
27517,2186.0,957.99,194,1931397,1
27518,483.0,961.12,55,1931452,0
27519,395.0,958.15,44,1931496,0
27520,2188.0,958.94,198,1931694,1
27521,1219.0,959.82,113,1931807,0
27522,1885.0,976.96,182,1931989,0
27523,391.0,976.0,45,1932034,0
27524,174.0,965.55,27,1932061,0
27525,486.0,965.52,53,1932114,0
27526,170.0,962.37,28,1932142,0
27527,2129.0,968.61,197,1932339,0
27528,1897.0,985.89,181,1932520,0
27529,2133.0,1002.38,202,1932722,0
27530,1138.0,992.13,110,1932832,0
27531,1220.0,1002.6,112,1932944,0
27532,984.0,990.76,91,1933035,0
27533,488.0,990.77,55,1933090,0
27534,172.0,988.59,30,1933120,0
27535,171.0,985.43,28,1933148,0
27536,1227.0,996.03,118,1933266,0
27537,485.0,979.05,56,1933322,0
27538,1910.0,985.82,183,1933505,0
27539,2174.0,1002.7,266,1933771,1
27540,174.0,1000.43,27,1933798,0
27541,2136.0,1009.44,191,1933989,0
27542,1991.0,1027.65,1187,1935176,1
27543,488.0,1010.89,54,1935230,0
27544,1124.0,1009.76,120,1935350,0
27545,2064.0,1026.5,189,1935539,0
27546,169.0,1026.41,26,1935565,0
27547,494.0,1018.97,55,1935620,0
27548,2125.0,1036.3,209,1935829,0
27549,370.0,1028.52,44,1935873,0
27550,485.0,1022.16,57,1935930,0
27551,170.0,1022.19,26,1935956,0
27552,173.0,1022.24,26,1935982,0
27553,1149.0,1029.86,106,1936088,0
27554,1907.0,1045.02,177,1936265,0
27555,168.0,1041.9,28,1936293,0
27556,172.0,1022.96,28,1936321,0
27557,2134.0,1039.46,205,1936526,0
27558,1220.0,1030.54,114,1936640,0
27559,705.0,1025.42,71,1936711,0
27560,2115.0,1034.37,246,1936957,0
27561,2180.0,1049.11,208,1937165,1
27562,1142.0,1058.83,109,1937274,0
27563,1907.0,1066.44,175,1937449,0
27564,170.0,1055.95,28,1937477,0
27565,2166.0,1055.77,198,1937675,1
27566,484.0,1053.54,55,1937730,0
27567,2123.0,1069.9,200,1937930,0
27568,1253.0,1080.74,119,1938049,0
27569,977.0,1078.33,89,1938138,0
27570,965.0,1068.12,104,1938242,0
27571,486.0,1068.14,52,1938294,0
27572,1145.0,1057.81,113,1938407,0
27573,489.0,1058.83,55,1938462,0
27574,1233.0,1049.47,114,1938576,0
27575,1219.0,1059.96,116,1938692,0
27576,169.0,1042.6,31,1938723,0
27577,1280.0,1043.22,132,1938855,0
27578,2171.0,1063.21,265,1939120,1
27579,486.0,1066.32,58,1939178,0
27580,2175.0,1069.43,223,1939401,1
27581,486.0,1072.59,56,1939457,0
27582,492.0,1055.73,55,1939512,0
27583,388.0,1048.43,46,1939558,0
27584,956.0,1054.05,87,1939645,0
27585,484.0,1057.11,60,1939705,0
27586,172.0,1037.01,28,1939733,0
27587,486.0,1037.03,58,1939791,0
27588,171.0,1037.04,28,1939819,0
27589,174.0,1037.04,30,1939849,0
27590,1124.0,1036.63,115,1939964,0
27591,171.0,1019.51,31,1939995,0
27592,172.0,999.55,28,1940023,0
27593,480.0,983.05,58,1940081,0
27594,171.0,983.03,26,1940107,0
27595,166.0,979.79,29,1940136,0
27596,1221.0,972.96,114,1940250,0
27597,2134.0,990.38,202,1940452,0
27598,482.0,981.6,54,1940506,0
27599,170.0,978.46,31,1940537,0
27600,170.0,958.86,27,1940564,0
27601,2172.0,976.57,197,1940761,1
27602,1233.0,976.72,115,1940876,0
27603,172.0,976.71,36,1940912,0
27604,1234.0,967.73,112,1941024,0
27605,172.0,967.67,30,1941054,0
27606,485.0,951.3,53,1941107,0
27607,2117.0,957.48,251,1941358,0
27608,687.0,959.51,69,1941427,0
27609,386.0,961.65,46,1941473,0
27610,172.0,952.06,30,1941503,0
27611,389.0,951.22,45,1941548,0
27612,169.0,951.22,34,1941582,0
27613,2128.0,970.89,232,1941814,0
27614,392.0,959.78,46,1941860,0
27615,401.0,942.07,45,1941905,0
27616,389.0,944.26,43,1941948,0
27617,1161.0,934.01,109,1942057,0
27618,1145.0,940.63,106,1942163,0
27619,1218.0,948.86,111,1942274,0
27620,1502.0,942.0,142,1942416,0
27621,2118.0,950.99,231,1942647,0
27622,2062.0,952.76,202,1942849,0
27623,492.0,953.77,56,1942905,0
27624,387.0,955.9,44,1942949,0
27625,1234.0,963.38,112,1943061,0
27626,2187.0,983.55,201,1943262,1
27627,2167.0,983.93,215,1943477,1
27628,1219.0,977.15,110,1943587,0
27629,2169.0,977.51,194,1943781,1
27630,1222.0,978.35,113,1943894,0
27631,2100.0,987.15,219,1944113,0
27632,2064.0,997.95,202,1944315,0
27633,484.0,997.91,58,1944373,0
27634,1169.0,1007.88,112,1944485,0
27635,171.0,1007.88,28,1944513,0
27636,2164.0,1017.25,204,1944717,1
27637,1219.0,1024.59,114,1944831,0
27638,1237.0,1017.86,114,1944945,0
27639,1281.0,1008.93,135,1945080,0
27640,394.0,1011.13,45,1945125,0
27641,170.0,991.47,28,1945153,0
27642,487.0,976.43,53,1945206,0
27643,171.0,973.26,28,1945234,0
27644,171.0,963.73,29,1945263,0
27645,704.0,950.13,68,1945331,0
27646,2128.0,969.72,206,1945537,0
27647,167.0,966.45,28,1945565,0
27648,1128.0,956.48,113,1945678,0
27649,392.0,956.7,45,1945723,0
27650,171.0,953.56,28,1945751,0
27651,1506.0,966.92,138,1945889,0
27652,2106.0,986.25,198,1946087,0
27653,2185.0,996.61,197,1946284,1
27654,2184.0,999.38,211,1946495,1
27655,172.0,999.42,29,1946524,0
27656,391.0,1001.61,46,1946570,0
27657,173.0,982.0,26,1946596,0
27658,482.0,974.62,57,1946653,0
27659,168.0,969.25,29,1946682,0
27660,2180.0,969.9,199,1946881,1
27661,391.0,952.01,46,1946927,0
27662,169.0,942.28,26,1946953,0
27663,1221.0,935.42,113,1947066,0
27664,1138.0,945.1,113,1947179,0
27665,2184.0,945.28,208,1947387,1
27666,173.0,942.17,29,1947416,0
27667,174.0,922.68,26,1947442,0
27668,1365.0,923.8,129,1947571,0
27669,2180.0,935.83,199,1947770,1
27670,1218.0,938.36,115,1947885,0
27671,394.0,937.44,46,1947931,0
27672,1125.0,937.24,118,1948049,0
27673,2174.0,954.09,212,1948261,1
27674,1124.0,953.0,118,1948379,0
27675,485.0,945.66,52,1948431,0
27676,1125.0,955.22,114,1948545,0
27677,1224.0,954.66,111,1948656,0
27678,486.0,937.81,53,1948709,0
27679,1146.0,944.41,106,1948815,0
27680,168.0,924.34,30,1948845,0
27681,1218.0,931.66,115,1948960,0
27682,2166.0,948.4,212,1949172,1
27683,1505.0,959.57,145,1949317,0
27684,485.0,954.86,53,1949370,0
27685,369.0,953.71,42,1949412,0
27686,1223.0,964.22,114,1949526,0
27687,1219.0,971.55,113,1949639,0
27688,174.0,971.58,29,1949668,0
27689,1156.0,981.4,106,1949774,0
27690,1220.0,982.36,112,1949886,0
27691,2176.0,1002.41,217,1950103,1
27692,483.0,1005.52,52,1950155,0
27693,2130.0,1022.02,201,1950356,0
27694,1859.0,1038.9,180,1950536,0
27695,391.0,1041.15,43,1950579,0
